project_id,contributor_count
71982896,30
107547946,6
4985433,30
17639565,30
48938985,28
909608,30
12756006,30
125785164,2
84401687,30
14285923,30
31399531,27
62975983,12
92423434,18
74125,30
28983365,17
29818568,20
70627324,4
15632463,30
22918263,17
48601559,30
108875456,30
29890,30
2362869,30
19715825,29
5389938,30
34588940,30
101189450,12
12346,30
86075166,30
22097468,30
6567930,30
17013894,30
136264640,3
28617625,10
81877536,15
7019998,30
43199291,30
34832408,30
612831,30
127154382,4
20110543,12
170966,25
59427772,30
84219809,16
15880340,30
30077849,30
10585250,30
121677244,7
320828,15
72064661,30
20210003,29
28463531,30
63749783,24
27117665,5
22041569,30
100749357,30
300140,30
5182602,30
91895121,8
60401844,10
108742812,17
89843409,30
130284869,30
88720488,30
32085903,8
67197688,30
108216354,12
62868056,7
95364537,30
54491,30
2803530,2
17985858,12
59138123,30
9752320,27
181094,30
90713988,0
65980055,30
4929330,29
40073099,8
3381711,30
28563495,24
49672854,18
34314739,30
2367616,30
9104720,26
66075071,30
17188686,11
60257500,30
83347,30
16284047,17
8292833,1
107062416,22
18607288,17
80245781,27
109456947,30
41485297,13
91806837,30
17565919,30
10822150,30
114362059,3
102574160,19
31034304,5
137316161,3
125145455,0
95573218,30
226475,30
58581593,8
33901937,24
50663883,30
10647,30
3185462,30
33528988,30
47251451,6
130043713,1
5856434,30
118497604,11
5926106,30
57261952,21
4653925,30
19431774,30
99354355,30
2249666,28
79573776,27
24151620,2
100137405,0
4863057,12
73206342,30
16488433,22
100409574,30
68825634,13
9505093,30
42727512,30
114564092,11
32832112,30
12407649,18
20633821,30
6357843,11
98265,29
33566427,16
77647496,30
24462476,30
102301558,5
33310324,30
76545045,11
55684706,14
1199585,24
33556139,30
54225673,7
30289876,24
35855521,23
53095142,26
96784423,7
112939877,2
116533327,5
101629240,5
63331931,30
3136985,30
91657071,23
109170106,30
129533020,12
55688056,30
134116486,3
42998089,7
13548807,30
34507,30
28114808,30
26090662,25
20790366,13
22053225,30
31118708,1
1854944,30
1597227,30
58611707,21
55822290,12
122826330,3
68610,30
110902685,1
53649221,22
132823708,4
4102215,30
8105523,27
76075271,30
84598994,3
4850394,30
97925437,29
107834907,23
3922451,3
42760806,25
41180359,5
127306174,3
75719596,0
98284215,10
10419648,30
28000,30
29527153,3
12960458,30
89254979,8
10390278,30
37147742,16
101495763,15
86538026,30
43700791,30
125564105,8
22210909,30
21732503,30
37185456,20
7211958,30
5274389,28
15788250,30
30334789,30
33018262,12
62141,30
3783742,30
130718434,9
8280443,30
13580744,30
969902,28
98436526,5
31204048,17
32701087,30
8090154,30
31515608,0
25002447,30
50716470,15
73405633,30
118063460,28
122253206,3
12196714,7
21100076,4
115184463,11
58811886,3
20982596,14
26072264,24
9569508,23
125461705,30
129177069,9
6856180,11
99120812,30
86371914,9
1905203,30
53470955,30
107757724,15
136230785,30
88036095,19
112695861,30
54102,30
606893,30
587,30
133908606,5
13081427,30
19032785,30
93753913,30
101241941,8
27046346,24
66121940,30
55652775,10
15567263,22
55600615,30
128496252,2
122117095,1
3223717,30
83658283,6
19831224,5
84041321,1
4655050,10
134328912,7
503,30
29155651,30
134009482,4
8530710,30
373931,30
30964719,30
10487030,30
5014894,30
36675814,30
18511881,26
68795407,30
10052785,19
16021500,11
9434919,18
111689464,30
39505,30
24708,30
118257158,28
32113797,12
119246276,16
18269731,9
98023490,3
48403719,19
96957708,4
36637,30
89326111,5
11725456,30
72365211,11
109221,16
56607649,30
4710022,27
6828567,28
224306,30
30010960,30
25205358,30
48010686,30
83176082,30
95817,15
27130471,15
84585274,30
76438781,30
500217,30
31276596,7
115422772,14
11750714,30
95596508,30
110931951,13
52368439,11
98928008,26
26385827,3
49909428,5
10348028,0
29264352,30
108636786,30
84023821,30
31269767,11
2639473,30
37677498,29
4069326,30
44431878,13
50627034,30
92918311,30
124871430,27
64794,30
12628086,30
34002435,10
91585131,30
80891604,30
102281022,18
18409193,30
20668977,15
57410042,30
18394990,30
31214308,4
60671865,30
1928282,30
93810245,30
8308306,30
131144797,3
84659242,16
24190682,30
2323163,28
8484475,9
111222917,0
85035459,30
560215,30
111809029,15
131650127,20
63681767,18
113119282,6
53913271,1
7852566,23
9391011,30
65203523,30
116002978,30
6785714,30
133155249,5
84066997,30
92928175,19
47114695,28
3236571,30
23402949,17
6362143,30
117424789,30
108788926,30
32742702,9
22858674,2
10612189,30
24300581,18
124805489,6
32076237,18
21284381,25
5636292,6
64995666,30
6661556,30
13059741,30
6840955,30
110750164,3
9925162,21
22132980,22
98215247,30
61687045,30
21589688,21
647696,20
57088389,2
52594708,13
16618,30
109665908,30
59550069,12
22071805,30
47945,30
115077661,16
11224499,30
56291834,30
109938774,12
692974,30
20222430,30
11393304,30
52171640,14
13356581,30
102299857,17
21010307,30
6977984,30
26538062,18
108213474,9
78984788,22
24245443,30
76971867,30
1363226,15
39761395,14
4138599,3
77007788,24
10574906,30
67847050,13
21523609,30
113216508,2
127478452,3
51924714,5
53139485,11
20128831,15
54591542,6
24955186,29
28174577,30
99046014,2
30130219,14
17851715,17
13748773,24
77936000,30
24575,14
105584306,15
71636742,29
16222538,14
73428321,30
44839508,19
63553219,21
428215,30
54994707,1
8790518,24
60471393,30
113979947,30
6935028,30
28456759,30
56789506,2
2798461,27
5482033,30
26254530,12
2724070,30
3947051,30
72996568,6
13703031,30
96909647,17
17735,30
108561484,2
115890545,30
95175860,30
15640721,7
76379657,30
7257716,11
6024929,30
47783030,30
18821370,30
102021800,28
52574962,30
18046960,30
34535910,30
8116418,24
61196589,16
31254385,25
26533271,30
30978564,30
71125038,13
55622978,30
83005316,21
63275132,30
28074990,30
26205613,14
20352692,15
2732676,12
219349,20
7879757,20
22494630,1
98947892,24
5226887,30
29777821,30
48348117,30
123102899,30
18521760,30
10067052,30
64228230,30
5949,25
63998954,3
31920522,30
9365787,30
94086573,30
93019360,7
88370988,30
134257508,4
20512942,30
91257160,15
4900030,20
94097697,3
551256,30
36258399,12
70765870,30
11856626,26
51767192,30
16554832,30
42750743,6
37333079,30
17763627,30
112660672,6
14583315,30
20898677,30
8973478,11
65610845,3
130416861,28
86455920,30
111889301,30
76316793,22
15566859,3
8020913,9
11665645,30
16972904,9
264545,13
904433,21
18015629,30
94750112,24
11739628,30
10207013,18
106592660,2
81107137,30
6258588,30
74813858,5
109355333,2
52270255,20
9118331,30
109803899,0
52687858,30
128076524,2
35890835,30
16097935,30
57869783,29
21913387,26
23279675,24
67367565,20
70494222,6
6160016,30
61182064,0
131700076,7
124534047,8
34045498,27
5372332,30
100878145,30
43189800,30
5020143,30
38759857,13
3819390,9
77076392,6
65102403,30
12742535,30
117567960,4
10059121,30
29895595,6
43507814,30
64488284,12
129571068,19
37108648,9
44578398,10
29022,30
59173582,27
112892566,30
87590559,30
128388100,3
86319311,19
9705909,30
57673856,25
26324669,30
117523862,30
111416915,5
11219051,30
40722708,30
42767952,9
4663694,30
132971652,2
30685839,30
281254,30
107759326,2
18200471,15
57296,30
5116801,28
90714069,30
56422530,6
92393142,30
54481814,17
34590901,18
58644131,30
6691828,30
21642752,30
136969250,3
84423685,30
84467313,30
8284989,30
110397647,20
97328567,30
15772718,17
57407635,30
96485390,12
40898207,13
19194153,28
23201403,8
26356869,22
6236268,30
14511361,30
129479264,28
13893637,24
5222902,30
39916287,26
78984393,20
16345940,16
46445639,30
124706484,30
70121905,3
107720889,30
62791701,13
80362967,24
113546520,21
40218355,30
133233354,8
56851838,30
3521067,30
117374913,7
10492908,30
17271366,12
118525054,11
216473,27
83239464,0
56509016,30
79992404,11
37463264,30
125212544,13
17300797,30
3561417,30
83512516,5
24403579,14
4042784,17
109515799,30
117345168,21
80477697,30
70388174,30
10935336,29
18033532,11
84110377,30
9966563,30
625644,7
40522300,19
24959008,0
97071236,22
122452451,30
274836,30
98456982,13
110782747,30
65982606,30
293509,9
3468627,30
135376158,4
64661380,30
3930901,3
32681087,2
18026534,12
7171187,30
28778134,23
22122306,30
20403,30
85902071,17
55877394,30
106322723,4
80256030,30
97652479,15
106297669,25
44480604,30
35831800,30
22406473,2
74828244,17
18408293,17
13773,30
80781286,27
1172417,15
10583894,18
17928979,0
48333,29
90962811,18
49826355,22
17638596,21
106752746,15
88561989,8
83245131,30
14901,30
62226937,30
28068928,7
12831,30
30465928,11
8241666,11
27393833,6
109233243,30
82187721,7
95360166,1
27594455,30
125747382,13
128932854,3
125210259,14
5641263,30
1620146,30
27356482,30
15430116,30
9839663,22
223846,30
129891280,3
891091,30
11485395,29
20068777,30
4680317,22
20210038,25
14703127,1
12035636,26
11736271,30
16004651,24
48884455,0
125590269,3
10774538,30
33675269,22
60897188,22
4469991,30
77080548,16
97021456,2
105604523,13
10388421,23
127555891,17
10597628,30
85029025,9
28743826,21
105045535,0
57464879,20
80369792,30
106878801,17
82967281,30
28391306,30
27472692,25
61150855,30
20673745,30
116511029,5
114831553,11
21094055,30
99953389,30
19350584,25
55826715,30
131972852,1
50598904,30
12770007,30
120801422,1
69904098,30
14926344,21
31202492,26
29277632,16
29462569,0
13418550,11
4952400,30
110360787,30
55340111,30
38842640,12
7209067,0
120036641,0
60901278,8
24304413,30
13466615,2
96602530,30
29780594,20
266534,30
120132586,16
36264,30
37770944,20
9764171,30
71023830,30
52791211,8
43706764,14
18251,30
118948622,30
26184819,30
13156671,30
10885982,30
90065934,30
76252842,6
121176754,1
6264685,13
441612,30
10978695,22
23040355,17
47615034,30
28804307,12
56509209,30
9967921,7
15955118,21
37149123,26
56798284,18
109117581,30
12180887,5
49167477,30
35654124,30
36443981,20
90945084,12
65996422,11
89440963,24
36513612,6
11616232,30
4918456,30
2528279,30
91550292,19
7644203,30
10324566,23
52543848,14
48724281,30
4763137,30
68794081,30
5981108,30
81755995,5
27726929,30
94998651,14
133093954,30
28866357,30
88150303,0
128138540,1
116254271,13
48646245,30
40458497,16
58433105,20
99531250,23
80449649,15
40934325,30
109134741,30
16642534,6
9664377,30
21579357,30
35165434,29
38641585,5
115527122,8
86630322,30
7366756,11
104826306,30
34016958,17
21811450,25
4844667,11
22166660,13
112232891,13
60908544,0
18022234,30
120595543,30
45294847,26
106725160,23
130655150,10
20907830,4
76419498,10
30559732,18
112211744,9
106134971,30
117538139,7
75826763,5
23582757,30
97636044,11
42048,30
14138178,16
94304354,30
124524202,23
73740802,27
35016910,21
66028381,30
81728520,8
73611953,30
117653659,20
52937069,30
129729071,3
18257960,30
8165014,30
127126590,30
25929201,30
3968166,29
108319058,27
19602830,30
55910400,30
23817332,7
22047334,30
132291493,30
19602699,30
1510380,28
19888030,21
14107414,17
19880924,30
41615422,30
49357520,30
133693949,0
15330628,22
20222558,30
80082981,30
39764226,30
17135105,30
57380247,16
112149857,0
13113070,30
119566644,30
45935136,23
18208865,16
35276126,30
4067307,19
29483837,8
31621377,5
7265974,30
19639471,4
49160881,30
80285440,26
29691520,24
4433891,18
4351664,21
97642710,16
58574987,23
23606760,23
5656305,30
9586347,4
33652525,9
55244479,30
96090056,11
65625770,30
29110827,30
42775898,18
57779782,30
14879820,28
24811755,11
32893502,30
118792394,26
41233014,27
68754831,30
121930478,0
124900460,13
153434,30
56509018,30
7912981,12
131422811,30
28517765,30
55563561,14
125275221,30
129762323,5
50870405,7
124723947,30
9187805,30
1372,30
52764555,30
60440370,23
70012880,25
88844158,2
2951030,30
9800507,6
106055472,0
95073251,10
87883815,1
78656233,30
58056125,27
61938266,30
8892,30
5314032,30
41292204,13
31215830,30
4950263,30
54916141,19
114734587,5
56511552,4
71534962,30
41706381,9
16187537,30
59782792,21
42772383,30
115954806,30
6750996,30
5958069,30
95343803,2
36936559,27
11824785,20
15794019,25
315206,20
46101791,26
55275553,9
71582569,13
9013018,30
99802578,30
16537,30
31310705,20
920240,30
127776687,0
127807063,12
118051256,17
7307130,30
2247,30
27114383,30
209296,30
32547905,30
126403962,6
99142304,30
75985857,15
26233677,12
31837814,10
14008382,30
458433,30
109090477,5
31658371,29
85461350,5
8840106,19
101776578,2
125291589,30
71415874,30
30449005,30
5995644,30
93175032,16
82707041,30
92563774,30
125831731,7
72866596,3
59572250,21
51106528,30
5918744,23
52375601,30
1467306,13
110548487,10
122234599,30
3133537,30
21628625,3
57898430,30
111379266,1
28898156,10
76971200,17
134899857,6
7511036,25
28310772,23
19658650,10
8326,30
87540206,30
33620060,30
136650656,3
74195343,14
47930769,4
63914801,13
240587,24
40450744,30
72733076,0
127559511,30
110888683,1
3143,30
22048354,22
101405382,10
31713682,11
126686830,12
65936982,0
83150802,5
102753699,11
58098949,2
29903142,30
27625337,21
98571441,30
42540604,18
101215152,21
4605855,7
56503264,30
98903426,30
21941613,30
76976636,30
55311391,30
8427592,30
26132969,30
40480232,3
159315,30
108503887,5
3107727,30
13506916,30
79871332,17
66016134,30
108666218,19
1916329,30
96564703,5
60418917,21
8189614,17
4178764,30
57325435,2
47651091,8
5284784,30
57638620,4
146873,30
111856979,10
32077198,0
110318207,30
9694157,30
107844019,0
114933518,27
3512339,30
46705,28
3782563,7
27425321,11
76349808,30
9984877,17
19492443,8
103622529,30
70771626,20
48591984,5
31104090,30
27704034,30
87247190,22
4843,30
81558328,6
3920308,12
129994251,7
114993,26
6653623,30
43140818,0
10586589,30
111249952,30
287955,28
11343672,30
37499783,21
125914841,7
135717605,3
2990357,30
90698457,12
107505801,15
48797147,21
23401867,30
75888215,30
56190587,3
24164575,3
32049,30
27697588,30
10646461,30
80421485,30
95864263,8
121861571,14
83078842,30
99024322,21
38513612,5
47617572,12
114862012,25
94898018,25
76152345,6
18213153,16
7184305,30
13436167,30
18524561,11
117195346,16
32687431,30
34828546,8
13043468,30
88583989,7
103891187,29
7064849,30
125358212,0
50149179,30
30729488,21
1863670,9
31233397,30
12310191,30
82193136,20
38263359,30
119044869,23
127747186,0
42770515,30
4574048,30
19098044,30
31249556,30
98033243,10
15240402,30
40821271,27
2999485,30
8865228,30
32326534,13
97928786,8
291997,30
50939723,13
88213259,24
125562157,10
8770722,30
27708724,30
75230691,30
43967063,14
23477623,23
98578555,30
90609303,30
76997362,30
44045102,20
74914604,3
114128896,23
229588,30
3644538,27
33111923,11
91348836,24
61369179,9
100635720,30
21588235,20
62775,30
111940046,30
12374164,0
128350467,6
26986244,30
134366232,4
2804317,30
149093,30
127605242,8
35111788,14
72810767,13
25858068,9
46806963,15
86546762,8
7049205,30
45857378,30
15438055,5
83329891,18
12750961,30
27550544,8
31470331,8
132378269,1
127737897,30
45871278,14
28326694,6
26089124,30
72761167,23
101862596,29
17617216,30
19654618,9
139558,30
109730115,30
67754261,11
3892793,30
30941199,30
76087094,0
137077155,3
34725318,30
11469111,30
16490573,28
84529410,30
53310017,28
3453176,30
89861637,10
96061759,25
40596574,30
67937992,29
8965853,17
379173,28
28364826,30
26127664,30
14048706,9
11470286,18
80660683,2
18513425,9
122868151,5
121442189,4
5461115,30
39884480,25
10800918,30
124812200,30
1843146,28
125881271,30
40571176,28
74617166,10
4905073,30
28740465,18
14842139,30
26750617,6
100883600,30
3169142,30
70511001,30
71893848,30
28562932,30
37731542,0
123576490,8
93872080,9
30459249,12
30188426,22
57306707,2
103619618,30
7228145,21
32290010,25
72308973,5
24775340,30
18754548,30
47555338,0
3595528,22
73989423,8
62970713,5
19908050,30
41586510,14
11533,30
68358445,24
16087351,30
56262983,17
28893386,30
17219907,30
137080470,5
1962658,22
125835018,11
40366835,13
135757366,2
158150,30
96180913,19
116491315,5
17873682,9
119205449,0
81142587,8
29436053,13
33830288,20
20190722,30
27400114,22
55994757,5
22887379,11
65934411,30
7702314,30
106938892,2
87866844,30
18880994,8
38841108,30
53818986,8
77774086,30
10518218,30
7116918,3
7832514,30
5881429,30
56690168,12
57503271,15
422744,30
98119936,30
18392673,13
13565785,30
25070637,0
19617216,30
15014368,0
46317155,3
39183055,4
34798067,30
3608376,30
51545348,9
111002880,2
89970465,30
12188919,30
26479407,12
32675768,8
132762306,9
122347,22
130360572,30
136675619,3
49147141,3
64308754,30
276507,20
64115,30
44045049,13
130737147,30
25812697,30
8868310,30
17616139,6
110853114,1
70508678,10
50356393,24
14740350,30
132800684,30
71638287,12
49626937,30
56632306,17
621253,30
201918,14
76004379,25
27990043,11
113580995,9
135128166,13
1378969,30
171840,30
71887,30
74015589,30
49318441,24
15684716,30
22749353,14
117245780,30
48248284,30
40906560,8
9246502,10
98021027,30
52476589,12
105083714,30
56609777,5
125806794,9
27457558,30
29291252,30
105754090,14
85024015,19
8643649,8
10769083,30
72578,9
16188785,6
25025145,24
2758027,30
51674776,30
118101149,30
75174739,8
4430051,30
57245,7
31704300,30
50993709,9
16739049,13
107841169,30
108151775,8
41436405,30
13453071,30
10746164,13
6649771,30
131860863,13
123701436,11
75623849,9
52945930,0
53172229,18
121392088,12
129384845,8
125032,30
31499094,30
66182282,27
9039484,30
110432654,6
83744999,0
75595853,12
106288589,5
13715372,30
163698,30
6180958,30
94669972,11
86736259,1
31560807,18
34579392,30
16902527,0
110247633,30
7389199,30
42853177,13
83528506,13
125426532,30
93052212,0
39277515,11
47842438,20
479357,20
70567619,30
24934781,30
25071895,30
35985,30
1929304,30
55610863,16
27393415,30
11837389,28
30931448,12
137085996,5
3406211,20
7463038,24
125550102,2
108597401,30
3433269,30
8439349,30
101493722,18
33569217,10
26604138,30
76579222,3
82873575,30
95482529,30
22422483,3
76106227,6
22836963,19
5637816,24
925317,30
33164865,30
40051,30
70469500,10
127663608,0
20830713,30
60709506,30
16268219,29
21262929,30
43693332,30
12170989,30
130964424,0
66922245,4
27655475,1
25106466,1
52723470,15
5827489,26
91456045,30
127018456,30
82912651,10
14955336,30
45923939,7
45349076,30
56242627,30
4480542,23
8445288,16
29695756,9
6992239,30
8141425,20
50887947,16
3027412,30
10244270,18
137071769,3
45778349,30
125929997,4
32028078,30
77156286,11
127703833,15
61831653,12
11231,14
3485374,30
56124334,19
49672836,11
13678486,22
111198735,24
6429840,10
13335031,30
11457453,30
6421606,14
90811671,30
11212832,30
36446772,30
51459647,30
16774286,26
107857260,26
119484420,10
21503,30
85182127,4
24949592,0
121076997,5
103171966,18
13153483,30
87951089,30
78348907,10
40844479,15
60433804,19
43077909,30
133692486,30
45359793,30
27419768,30
137232614,4
105062200,8
13661400,30
106840682,30
7273333,13
4701226,25
80225959,13
134846958,14
12643474,30
1349108,30
63672112,2
503451,4
98115126,3
45910591,8
10155163,16
109611720,11
15437363,30
34642347,14
114138035,1
27372212,10
27702579,30
135834436,4
16883790,2
110581161,2
22058259,30
34469056,15
250885,30
1892959,30
74493405,16
125060073,1
57976279,30
8011289,30
114993627,1
3458713,29
20210024,16
17527603,30
20879973,30
1431311,23
75885717,30
93597618,30
7301201,22
24769903,30
66486774,15
67834794,30
9629363,30
28904862,3
76987934,4
6597361,0
58444729,25
95332388,11
124416668,30
106079326,30
126433075,4
104814017,30
32022972,21
78355309,30
94002159,16
26156503,30
4952448,30
9409514,19
23358863,30
108643907,9
28398578,3
63997768,30
85128747,3
124109917,3
2959040,13
125145807,0
19803883,30
27459987,30
71365169,30
122328754,4
34539470,13
9197332,30
11458281,30
106869312,6
11508342,30
63233144,4
38886289,8
101124451,30
136282655,3
115245355,30
84010981,30
128449222,30
128045365,18
98029919,10
95083927,2
132462377,6
126510191,3
60422279,2
52792890,5
69603549,8
65526451,30
46079291,0
69587562,5
19907822,12
125389976,30
57661353,0
87765081,3
50358226,14
589243,18
61400866,13
11607341,30
1572106,30
65003359,28
8224995,11
52905471,19
9684809,9
102976149,30
34630070,21
60538361,22
11377945,21
80162017,1
52031732,0
8975,30
864452,19
6885811,30
84811293,30
86099591,19
136487,19
132054477,2
114075973,27
4587654,0
8228280,30
126816566,4
12677994,30
13679102,8
90451663,30
1431249,30
903812,30
22330355,17
6059880,30
37648896,2
53853490,6
8631371,30
3825552,30
20595514,10
57500543,7
8483366,10
16907783,30
136385846,2
13634821,30
108038878,3
196659,30
35086272,15
12162780,21
70989369,30
115364436,11
283850,30
54009980,19
130434044,8
28077919,18
55957582,22
15642242,15
129891723,2
89025472,30
98477582,0
4804498,24
49222503,26
127966608,3
98793089,3
133533871,2
86724477,30
8874656,10
93672464,9
15109796,16
26346934,17
8220961,30
7362227,30
65625294,5
102752504,9
112894319,22
104627940,4
351643,4
118199577,11
103441220,7
3770252,30
487029,20
17572394,30
6613024,30
34626495,30
17954742,30
113451620,3
83837566,27
72353217,30
103489464,13
46211893,18
47818554,4
67137882,11
56188858,21
28706699,30
51425417,30
52720972,30
92771009,3
120386488,30
118656349,0
35109266,30
9317016,30
136285984,3
916,30
24724,30
9476196,8
29640005,30
121228390,21
83595783,30
110131309,30
15011301,30
24518816,30
87552365,26
2865583,30
29510371,30
75243823,30
65691925,17
30002172,30
362785,18
116716831,11
52683649,30
65012658,22
22169424,30
28573181,19
27921881,30
106354482,0
9715849,30
28063133,22
31055939,30
9680306,30
81140153,30
96557119,30
129495835,2
9123798,30
132216763,4
12409219,13
124195573,26
6820249,25
10975691,30
134272137,2
30988985,30
29743425,25
67659757,30
32104127,9
106807385,8
80300721,26
38753125,17
12294113,13
22231790,30
15747456,30
5670090,6
151229,30
53522935,17
96605991,4
135246,30
93220950,16
22058842,30
81756851,4
117400,17
121254058,30
54514706,10
43402255,11
105126219,30
29190533,30
107927279,2
89774291,6
37505685,7
125641762,0
29131335,0
86745614,24
118593175,21
116607420,10
12547019,29
31114113,22
112178320,30
130565975,17
75685518,8
8552536,20
112660271,4
19077705,23
9229449,30
46093853,11
55351108,30
12326112,12
127791447,6
113519197,28
425993,30
11194371,30
64605992,30
10218168,4
113137086,1
119022548,30
36255824,7
1686007,30
82850705,27
3192475,19
87870779,30
12448551,4
126606716,7
30178,30
122352881,7
74951778,3
29264457,3
1930480,26
125393998,0
12662302,30
19384055,14
46539113,11
21922574,8
61100261,30
2909125,30
61601,30
27401622,0
105802641,25
19374855,10
132598336,3
101214673,30
29817891,23
111282675,0
8658289,16
77779203,30
9776614,17
59667594,30
2427049,30
20223299,14
101433546,21
42135696,30
56794398,5
15039139,30
117342094,30
7920149,30
97482440,2
65467011,30
8024113,15
278099,30
106371493,0
4667220,15
108105954,14
11152003,30
103646194,23
12477200,30
53533967,2
56146710,30
118797601,30
121196548,9
67319954,30
129514161,5
53261928,12
192443,30
55307691,30
27418428,6
43185500,25
3769755,30
119069338,20
87928279,16
86981,30
65717650,30
115385350,9
10657480,30
83856344,5
41069894,2
4701659,21
100315036,30
136651,30
77528910,17
103038410,2
83710473,6
92833675,20
79793277,14
98554088,21
85030245,30
11857905,30
32236620,0
15353429,30
128221225,7
30015601,30
25073830,20
29382127,18
17567523,30
89148033,30
133236064,9
13071137,30
63789066,24
74271670,30
81089355,30
43873821,30
56160298,10
99132307,30
4300052,30
98742613,23
20615946,30
41642350,17
19285430,30
33381677,20
13839979,18
129339,30
127154282,30
40899787,30
12277816,12
61487,15
9660591,14
23373200,30
7434984,0
3013687,30
81970875,3
97102608,4
795043,30
967757,30
16080782,30
28767947,30
129488130,5
135215310,30
120541974,3
124350494,13
126525205,0
45817582,30
102157211,20
56713915,21
64226992,18
107447225,30
29514774,30
28885172,30
128077066,16
25812739,11
137076347,0
112931558,18
29252694,7
5323825,16
56852665,30
28581432,16
54618522,30
22083797,26
118255622,2
118282307,0
296251,12
45922386,20
1008028,21
432425,16
28471806,8
93207290,30
56102970,11
24498550,20
12337304,30
56245470,0
11854139,9
1616307,30
129732012,4
35455784,25
39316480,30
25201696,16
27778541,20
3451247,3
82434689,9
17158390,30
18805290,29
56111172,30
2311759,30
36826098,24
35016427,11
39300025,30
130243504,0
1017955,26
53440260,1
111078216,13
32839740,19
129675176,1
12822459,30
16808986,29
52506703,17
71272682,0
13149219,14
37255659,8
79532256,30
10578676,30
27584768,17
18053527,18
93881425,10
103343985,10
47643499,1
55985,30
99590166,20
72366686,14
3346016,23
30809172,30
118787223,7
36404086,30
11686111,30
107808694,15
16194055,30
9521295,27
73062144,7
75450411,23
41097367,16
118468950,16
4479969,21
28886791,4
124698657,3
48935064,30
42542685,3
42117592,30
6857505,3
97234938,4
114449587,0
62068329,8
113840730,5
35145809,3
36413,30
85291529,0
133997332,3
85934149,23
42762325,17
152649,30
16350894,30
9655172,18
73981867,30
109261940,20
100081953,4
38591813,9
81793879,30
28032499,10
25400959,13
135680712,30
16314201,27
94621751,9
41854202,29
108779353,30
29212033,27
88693951,30
30297267,30
96937770,2
30321148,21
3338841,1
109508801,15
1397808,30
20474425,24
109107270,17
129242743,6
95517636,30
111799297,30
111624915,4
95758493,13
55600827,10
29992410,30
8056897,24
106505389,12
18834938,21
3226675,29
128720273,0
7120676,10
13486732,30
115599185,2
36598955,11
7144837,30
32525848,30
30989962,2
11736628,30
262512,22
10384,30
69291762,0
32251333,30
51808356,12
123475283,6
42306086,27
52833851,3
109284853,30
33519499,16
85999173,15
8580619,30
73618317,30
95923355,0
23600137,17
13439433,30
13576983,30
7631592,25
34499162,30
132703659,5
8200689,23
22602596,30
49279349,24
58945655,14
18035439,30
132806829,7
19990823,24
22102642,30
30465913,30
73834636,6
3330231,29
20128832,30
123104464,3
8011853,9
34568623,0
10789805,30
1445871,30
82306607,30
3466258,15
28179499,15
126443347,5
48932270,10
133664039,30
55895562,30
92760309,30
35922624,16
109656645,30
84163477,12
83670336,30
110883266,30
109262470,0
83559784,11
91212314,30
109281847,5
11581689,29
4397047,30
10653348,1
48657166,23
32975001,15
133978518,3
6427917,30
27897178,30
98224871,30
3213453,25
13021521,30
9082420,30
11082875,9
132227470,2
89255587,0
30610319,5
105168701,3
12108153,30
100374904,5
17011176,30
10118382,20
57541437,1
90902643,17
109318865,30
48711981,28
126441285,30
110917845,10
36530238,30
32090992,30
104404548,13
128493932,11
16615133,15
79206446,30
45756315,30
6705416,17
12828919,30
59009160,23
81834494,11
88308588,18
3941616,30
15634153,21
116872371,4
134022073,2
111912115,30
99583289,7
38893663,26
89255573,14
6432844,30
57330413,8
11640312,16
49254373,3
86477439,7
4908690,30
27701,30
33561028,30
40450853,30
13696993,20
83453717,30
12742227,30
55155945,30
137067147,4
5389013,6
37640492,29
35116850,30
102767,24
67013236,16
2254894,30
6947,30
64988483,30
19695711,30
96922839,3
35797107,8
19949275,26
82639238,20
4523189,30
73713261,16
101838260,30
52635867,28
8824445,11
273817,13
112956071,19
22041916,30
108075376,30
117685758,10
113840940,0
127299507,0
37243027,15
100944130,10
130638504,0
13111574,30
123628829,16
69376411,30
150142,28
99310246,30
78141237,30
103849606,13
120359577,5
4315696,19
111976196,22
102174245,30
17423137,15
26373129,30
137043535,4
125233194,7
12992548,30
42290266,8
120963950,4
31224840,15
17923317,30
22633149,6
7811575,30
65613234,22
2301698,11
160896,30
55591264,3
74383057,0
66254532,24
27424636,19
81752471,21
130987422,3
24922493,30
18404049,4
105908628,30
62875382,0
6312363,24
133406491,3
7947510,22
6399992,30
21524421,5
4918011,24
10520061,30
60318603,23
29351842,17
23528,30
121651955,30
13518271,30
96580874,30
6267393,17
67753328,30
103636046,3
46135798,30
31953818,4
12976464,20
27446737,26
11151887,30
108543021,0
74622813,7
80896612,30
13344814,30
14789327,30
30759,7
119472292,30
66758650,7
62099974,30
19333205,26
4472864,11
114590797,4
3979218,16
31384843,5
121135220,8
135865580,4
11355642,30
13348971,30
22014864,9
114567073,30
22749357,2
9696057,19
34076311,30
127120101,1
114461584,0
29174042,11
25326703,8
83137720,0
24176597,30
95841241,13
80342920,10
21016130,11
13454561,10
119749451,13
27355549,26
57869688,1
195079,30
102831222,4
78569753,30
24806304,10
13614250,30
79693783,30
51356251,19
93621208,14
108424002,6
30341697,30
133212045,30
45294881,22
106491205,7
12430721,11
82792358,8
83545162,5
18004271,21
208954,22
122364638,10
127772054,17
33345486,29
2762849,30
76576,30
92156440,3
11792801,9
